id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
697192600021921793,697192600021921793,1455058643000,2016-02-10,05:57:23,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Elina Top #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBlUWiShg-j/ ",[],['https://www.instagram.com/p/BBlUWiShg-j/'],[],1,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/697192600021921793,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
697188968073469953,697188968073469953,1455057777000,2016-02-10,05:42:57,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Dress Kirana #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBlSs1PBg7X/ ",[],['https://www.instagram.com/p/BBlSs1PBg7X/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/697188968073469953,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
697187907770179584,697187907770179584,1455057524000,2016-02-10,05:38:44,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Hem Florin #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBlSN-lhg6d/ ",[],['https://www.instagram.com/p/BBlSN-lhg6d/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/697187907770179584,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
697187094544977922,697187094544977922,1455057331000,2016-02-10,05:35:31,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Blouse Reny #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBlR2TtBg5q/ ",[],['https://www.instagram.com/p/BBlR2TtBg5q/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/697187094544977922,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
697104484464513024,697104484464513024,1455037635000,2016-02-10,00:07:15,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Maxy Coklat #75ribu

Order? Cantumkan Nama, 
Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBksSCAhg5R/ ",[],['https://www.instagram.com/p/BBksSCAhg5R/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/697104484464513024,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
697101018711068672,697101018711068672,1455036809000,2016-02-09,23:53:29,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Hem Eilen #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBkqtKDBg1g/ ",[],['https://www.instagram.com/p/BBkqtKDBg1g/'],[],1,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/697101018711068672,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
697075551090143233,697075551090143233,1455030737000,2016-02-09,22:12:17,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Dress Alexis Hitam #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp…  https://www.instagram.com/p/BBkfH9qhg7H/ ",[],['https://www.instagram.com/p/BBkfH9qhg7H/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/697075551090143233,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
697062261416980480,697062261416980480,1455027568000,2016-02-09,21:19:28,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Blazer Bonia #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBkZFLXhg93/ ",[],['https://www.instagram.com/p/BBkZFLXhg93/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/697062261416980480,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
697016898802864128,697016898802864128,1455016753000,2016-02-09,18:19:13,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Blouse Fanya #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBkEc9jBg5a/ ",[],['https://www.instagram.com/p/BBkEc9jBg5a/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/697016898802864128,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
697014099935416320,697014099935416320,1455016085000,2016-02-09,18:08:05,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Blazer MU #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBkDLgbBg3p/ ",[],['https://www.instagram.com/p/BBkDLgbBg3p/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/697014099935416320,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696952873696022529,696952873696022529,1455001488000,2016-02-09,14:04:48,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Maxy Dewi Kuning #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBjnVlnhg1I/ ",[],['https://www.instagram.com/p/BBjnVlnhg1I/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696952873696022529,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696951636556652544,696951636556652544,1455001193000,2016-02-09,13:59:53,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Maxy Sinta Kuning #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp…  https://www.instagram.com/p/BBjmxlahg0k/ ",[],['https://www.instagram.com/p/BBjmxlahg0k/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696951636556652544,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696887596945956864,696887596945956864,1454985925000,2016-02-09,09:45:25,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Semi Dress Aruna #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBjJpx6Bg80/ ",[],['https://www.instagram.com/p/BBjJpx6Bg80/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696887596945956864,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696832574170259456,696832574170259456,1454972806000,2016-02-09,06:06:46,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Kemeja Alvin Maroon #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp…  https://www.instagram.com/p/BBiwoZThgya/ ",[],['https://www.instagram.com/p/BBiwoZThgya/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696832574170259456,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
1289712402548719618,1289712402548719618,1596326373000,2020-08-02,06:59:33,SE Asia Standard Time,1052968271102795776,gamesreddeer,RedDeerGames,,"Brawl Chess ♟coming soon!

✅Follow to play👉 @BrawlChess
✅👉  http://reddeergames.com/familychess/ 
✅ReTweet if You play CHESS 🙏 
♟#chess #チェス #szachy #échecs #schach #шахматы #棋 #ajedrez #switch #nintendo #xbox #chesskids #steam #PlayStation5 pic.twitter.com/OFLBgtHDgt",['brawlchess'],['http://reddeergames.com/familychess/'],[],3,16,74,"['#chess', '#チェス', '#szachy', '#échecs', '#schach', '#шахматы', '#棋', '#ajedrez', '#switch', '#nintendo', '#xbox', '#chesskids', '#steam', '#playstation5']",[],https://twitter.com/GamesRedDeer/status/1289712402548719618,False,,1,,,,,,,"[{'user_id': '1052968271102795776', 'username': 'GamesRedDeer'}, {'user_id': '1144362995839098881', 'username': 'BrawlChess'}]",,,,
696830123862073346,696830123862073346,1454972222000,2016-02-09,05:57:02,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Kemeja Alvin Coklat #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp…  https://www.instagram.com/p/BBivhF4Bg_8/ ",[],['https://www.instagram.com/p/BBivhF4Bg_8/'],[],1,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696830123862073346,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696700894868590592,696700894868590592,1454941412000,2016-02-08,21:23:32,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Maxy Sinta Biru #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBh0wAHBg2z/ ",[],['https://www.instagram.com/p/BBh0wAHBg2z/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696700894868590592,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696692472316035072,696692472316035072,1454939403000,2016-02-08,20:50:03,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Maxy Maroon #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBhw63XBg-Y/ ",[],['https://www.instagram.com/p/BBhw63XBg-Y/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696692472316035072,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696686440126799874,696686440126799874,1454937965000,2016-02-08,20:26:05,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Maxy Blue #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBhuLUXhg5n/ ",[],['https://www.instagram.com/p/BBhuLUXhg5n/'],[],1,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696686440126799874,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696685624846254080,696685624846254080,1454937771000,2016-02-08,20:22:51,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Maxy Abu #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBhtzkoBg42/ ",[],['https://www.instagram.com/p/BBhtzkoBg42/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696685624846254080,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696682470805282816,696682470805282816,1454937019000,2016-02-08,20:10:19,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Semi Dress Sherin #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBhsXy6hg2K/ ",[],['https://www.instagram.com/p/BBhsXy6hg2K/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696682470805282816,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696681960404553728,696681960404553728,1454936897000,2016-02-08,20:08:17,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Kemeja Ethan Putih #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp…  https://www.instagram.com/p/BBhsI7-Bg1u/ ",[],['https://www.instagram.com/p/BBhsI7-Bg1u/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696681960404553728,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696662219057197056,696662219057197056,1454932191000,2016-02-08,18:49:51,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Dress Maroko #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBhjKW-Bg1m/ ",[],['https://www.instagram.com/p/BBhjKW-Bg1m/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696662219057197056,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696659732157833216,696659732157833216,1454931598000,2016-02-08,18:39:58,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Dress Celinda #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBhiCAHBgzy/ ",[],['https://www.instagram.com/p/BBhiCAHBgzy/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696659732157833216,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696652658850066432,696652658850066432,1454929911000,2016-02-08,18:11:51,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Dress Batik Purple #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp…  https://www.instagram.com/p/BBhe0KKBg-o/ ",[],['https://www.instagram.com/p/BBhe0KKBg-o/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696652658850066432,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696650753671303168,696650753671303168,1454929457000,2016-02-08,18:04:17,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Dress Batik Red #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBhd8tehg9v/ ",[],['https://www.instagram.com/p/BBhd8tehg9v/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696650753671303168,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696649927271833600,696649927271833600,1454929260000,2016-02-08,18:01:00,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Dress Batik Tosca #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp…  https://www.instagram.com/p/BBhdkovBg9G/ ",[],['https://www.instagram.com/p/BBhdkovBg9G/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696649927271833600,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696637942702350337,696637942702350337,1454926403000,2016-02-08,17:13:23,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Dress Batik Brown #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBhYH2Shg1s/ ",[],['https://www.instagram.com/p/BBhYH2Shg1s/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696637942702350337,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696559577085698048,696559577085698048,1454907719000,2016-02-08,12:01:59,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Dress Vhea Merah #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBg0fHrBg6e/ ",[],['https://www.instagram.com/p/BBg0fHrBg6e/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696559577085698048,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696539276125855744,696539276125855744,1454902879000,2016-02-08,10:41:19,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBSW - Kemeja Rachel #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBgrQSGBg8m/ ",[],['https://www.instagram.com/p/BBgrQSGBg8m/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696539276125855744,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696518536282402816,696518536282402816,1454897934000,2016-02-08,09:18:54,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBCE - C 3060 Blouse Lovica #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp…  https://www.instagram.com/p/BBgh0rHhg5j/ ",[],['https://www.instagram.com/p/BBgh0rHhg5j/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696518536282402816,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696317314594160640,696317314594160640,1454849959000,2016-02-07,19:59:19,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBCE - C 3055 Dress Sesil #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp…  https://www.instagram.com/p/BBfGUWahgw-/ ",[],['https://www.instagram.com/p/BBfGUWahgw-/'],[],1,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696317314594160640,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696315284123160577,696315284123160577,1454849475000,2016-02-07,19:51:15,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBCE - C 3053 Dress Fujisaki #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp…  https://www.instagram.com/p/BBfFZQABg_R/ ",[],['https://www.instagram.com/p/BBfFZQABg_R/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696315284123160577,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696289952833912832,696289952833912832,1454843435000,2016-02-07,18:10:35,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBCE - C 2298 Franda Blouse #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp…  https://www.instagram.com/p/BBe54BOBg5Y/ ",[],['https://www.instagram.com/p/BBe54BOBg5Y/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696289952833912832,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
696171444204658688,696171444204658688,1454815181000,2016-02-07,10:19:41,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBCE - C 2296 Viera #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBeD-93Bg1x/ ",[],['https://www.instagram.com/p/BBeD-93Bg1x/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/696171444204658688,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
1297952066241847296,1297952066241847296,1598290862000,2020-08-25,00:41:02,SE Asia Standard Time,355985700,mcdonalds_id,McDonald's Indonesia,,Temukan beragam rasa Indonesia di McDonald's! Dari Burger Nasi Goreng Spesial hingga Soda Asam Jawa berpadu di #IniRasaKita,[],[],[],0,0,1,['#inirasakita'],[],https://twitter.com/McDonalds_ID/status/1297952066241847296,False,,0,,,,,,,"[{'user_id': '355985700', 'username': 'McDonalds_ID'}]",,,,
695761296650858496,695761296650858496,1454717394000,2016-02-06,07:09:54,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBCE - C 2103 Gamis #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBbJeGUBg2H/ ",[],['https://www.instagram.com/p/BBbJeGUBg2H/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/695761296650858496,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
695648259046535168,695648259046535168,1454690444000,2016-02-05,23:40:44,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBAY - Dress Nicole Black #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBaWEQ8hg-k/ ",[],['https://www.instagram.com/p/BBaWEQ8hg-k/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/695648259046535168,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
695646717413298176,695646717413298176,1454690076000,2016-02-05,23:34:36,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBAY - Dress Nicole White #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp…  https://www.instagram.com/p/BBaVXZZhg8_/ ",[],['https://www.instagram.com/p/BBaVXZZhg8_/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/695646717413298176,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
695634550748221440,695634550748221440,1454687175000,2016-02-05,22:46:15,SE Asia Standard Time,241399961,megagraciaos,Megagraciaos,,"MBAY - Dress Carmen #75ribu

Order? Cantumkan Nama, Alamat lengkap( Kecamatan), no hp dan…  https://www.instagram.com/p/BBaP1S_BgwV/ ",[],['https://www.instagram.com/p/BBaP1S_BgwV/'],[],0,0,0,['#75ribu'],[],https://twitter.com/megagraciaos/status/695634550748221440,False,,0,,,,,,,"[{'user_id': '241399961', 'username': 'megagraciaos'}]",,,,
